participantId,trialId,trialOrder,responseId,status,percentComplete,description,instruction,responsePrompt,answer,correctAnswer,responseMin,responseMax,startTime,endTime,duration,configHash
"5e02e5144acfb9e385bb4c5a","Tennis-Both-Q2","11","voq1","completed","100.00","Content: Text and Visual","Rate the content:","How confident are you in your answers?","5","undefined","undefined","undefined","2024-08-21T21:57:24.278Z","2024-08-21T21:57:40.369Z","16091","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5e02e5144acfb9e385bb4c5a","Tennis-Both-Q2","11","voq2","completed","100.00","Content: Text and Visual","Rate the content:","How well did you understand the information presented?","1","undefined","undefined","undefined","2024-08-21T21:57:24.278Z","2024-08-21T21:57:40.369Z","16091","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5e02e5144acfb9e385bb4c5a","Tennis-Both-Q2","11","voq3","completed","100.00","Content: Text and Visual","Rate the content:","How effective was the content at conveying information?","1","undefined","undefined","undefined","2024-08-21T21:57:24.278Z","2024-08-21T21:57:40.369Z","16091","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5e02e5144acfb9e385bb4c5a","Tennis-Both-Q3","12","voq1","completed","100.00","Content: Text and Visual","Please answer the following question about the content:","What are your insights and take-aways from the plot and the description for this data?","I don't understand how the data set shows tennis grand slam tournaments and their winners. Is it just a comparison of how many people who win one tournament win other tournaments also?","undefined","undefined","undefined","2024-08-21T21:57:40.388Z","2024-08-21T21:59:24.469Z","104081","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5e02e5144acfb9e385bb4c5a","Organizations-Vis-Q1","13","voq1","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","How many sets are shown in the upset plot?","8","8","0","100","2024-08-21T21:59:24.518Z","2024-08-21T22:01:00.933Z","96415","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5e02e5144acfb9e385bb4c5a","Organizations-Vis-Q1","13","voq2","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","What is the largest set?","UPU","UPU","undefined","undefined","2024-08-21T21:59:24.518Z","2024-08-21T22:01:00.933Z","96415","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5e02e5144acfb9e385bb4c5a","Organizations-Vis-Q1","13","voq3","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","What is the largest intersection?","Interpol,UN,UNESCO,UPU,WHO","Interpol,UN,UNESCO,UPU,WHO","undefined","undefined","2024-08-21T21:59:24.518Z","2024-08-21T22:01:00.933Z","96415","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5e02e5144acfb9e385bb4c5a","Organizations-Vis-Q1","13","voq4","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","How large is the largest intersection?","117","117","0","1000000000","2024-08-21T21:59:24.518Z","2024-08-21T22:01:00.933Z","96415","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5e02e5144acfb9e385bb4c5a","Organizations-Vis-Q1","13","voq5","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","How many sets make up the largest intersection?","It is the intersection of many sets","It is the intersection of many sets","undefined","undefined","2024-08-21T21:59:24.518Z","2024-08-21T22:01:00.933Z","96415","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5e02e5144acfb9e385bb4c5a","Organizations-Vis-Q1","13","voq6","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","How similar are the set sizes?","Diverging a lot","Diverging a lot","undefined","undefined","2024-08-21T21:59:24.518Z","2024-08-21T22:01:00.933Z","96415","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5e02e5144acfb9e385bb4c5a","Organizations-Vis-Q1","13","voq7","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","Is the largest set present in the largest intersection?","Yes","Yes","undefined","undefined","2024-08-21T21:59:24.518Z","2024-08-21T22:01:00.933Z","96415","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5e02e5144acfb9e385bb4c5a","Organizations-Vis-Q1","13","voq8","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","Is the all-set intersection (intersection having all the sets) present? ","No","No","undefined","undefined","2024-08-21T21:59:24.518Z","2024-08-21T22:01:00.933Z","96415","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5e02e5144acfb9e385bb4c5a","Organizations-Vis-Q2","14","voq1","completed","100.00","Content: Visualization Only","Rate the content:","How confident are you in your answers?","5","undefined","undefined","undefined","2024-08-21T22:01:00.974Z","2024-08-21T22:01:10.483Z","9509","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5e02e5144acfb9e385bb4c5a","Organizations-Vis-Q2","14","voq2","completed","100.00","Content: Visualization Only","Rate the content:","How well did you understand the information presented?","3","undefined","undefined","undefined","2024-08-21T22:01:00.974Z","2024-08-21T22:01:10.483Z","9509","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5e02e5144acfb9e385bb4c5a","Organizations-Vis-Q2","14","voq3","completed","100.00","Content: Visualization Only","Rate the content:","How effective was the plot at conveying information?","3","undefined","undefined","undefined","2024-08-21T22:01:00.974Z","2024-08-21T22:01:10.483Z","9509","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5e02e5144acfb9e385bb4c5a","Organizations-Vis-Q3","15","voq1","completed","100.00","Content: Visualization Only","Please answer the following question about the chart:","What are your insights and take-aways from this plot for this data?","That the vast majority of member countries that are a part of the international organizations shown are usually apart of the same five--Interpol, UN, UNESCO, UPU, and WHO. ","undefined","undefined","undefined","2024-08-21T22:01:10.513Z","2024-08-21T22:02:40.933Z","90420","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5e02e5144acfb9e385bb4c5a","Post Study Survey","16","q1","completed","100.00","undefined","undefined","Which presentation modality did you find most effective?","Just Visualization","undefined","undefined","undefined","2024-08-21T22:02:41.069Z","2024-08-21T22:04:44.066Z","122997","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5e02e5144acfb9e385bb4c5a","Post Study Survey","16","q2","completed","100.00","undefined","undefined","Which condition did you find the least effective?","Just Text Description","undefined","undefined","undefined","2024-08-21T22:02:41.069Z","2024-08-21T22:04:44.066Z","122997","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5e02e5144acfb9e385bb4c5a","Post Study Survey","16","q3","completed","100.00","undefined","undefined","If you were to receive information in the future, which format would you prefer?","Just Visualization","undefined","undefined","undefined","2024-08-21T22:02:41.069Z","2024-08-21T22:04:44.066Z","122997","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5e02e5144acfb9e385bb4c5a","Post Study Survey","16","q4","completed","100.00","undefined","undefined","Did you find UpSet plots easy to read?","3","undefined","undefined","undefined","2024-08-21T22:02:41.069Z","2024-08-21T22:04:44.066Z","122997","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5e02e5144acfb9e385bb4c5a","Post Study Survey","16","q5","completed","100.00","undefined","undefined","Did you find the text descriptions easy to read?","1","undefined","undefined","undefined","2024-08-21T22:02:41.069Z","2024-08-21T22:04:44.066Z","122997","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5e02e5144acfb9e385bb4c5a","Post Study Survey","16","q6","completed","100.00","undefined","undefined","Did you find the text description too short or too long?","3","undefined","undefined","undefined","2024-08-21T22:02:41.069Z","2024-08-21T22:04:44.066Z","122997","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5e02e5144acfb9e385bb4c5a","Post Study Survey","16","q7","completed","100.00","undefined","undefined","Please comment on the text descriptions. Did you miss anything in the text description? If yes, do you have suggestions for what should be included?","The text description were so procedural in their style that it was difficult to tell what information it was trying to give me with the data. It seemed with that much text that there would be more explanation of the actual nature of the data.","undefined","undefined","undefined","2024-08-21T22:02:41.069Z","2024-08-21T22:04:44.066Z","122997","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5e02e5144acfb9e385bb4c5a","Post Study Survey","16","q8","completed","100.00","undefined","undefined","How experienced are you with Data Visualization?","3","undefined","undefined","undefined","2024-08-21T22:02:41.069Z","2024-08-21T22:04:44.066Z","122997","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5e02e5144acfb9e385bb4c5a","Post Study Survey","16","q9","completed","100.00","undefined","undefined","Do you have any other comments?","n/a","undefined","undefined","undefined","2024-08-21T22:02:41.069Z","2024-08-21T22:04:44.066Z","122997","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5e14f72f557425b04528df9a","Consent","1","id","rejected","17.65","undefined","undefined","Please enter your Prolific ID","5e14f72f557425b04528df9a","undefined","undefined","undefined","2024-08-21T21:38:15.588Z","2024-08-21T21:40:34.628Z","139040","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5e14f72f557425b04528df9a","Consent","1","consent","rejected","17.65","undefined","undefined","Do you consent to the study and wish to continue?","yes","undefined","undefined","undefined","2024-08-21T21:38:15.588Z","2024-08-21T21:40:34.628Z","139040","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Consent","1","id","completed","100.00","undefined","undefined","Please enter your Prolific ID","5ece9e3b3a19db0cf5af6692","undefined","undefined","undefined","2024-08-21T23:21:23.154Z","2024-08-21T23:21:29.461Z","6307","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Consent","1","consent","completed","100.00","undefined","undefined","Do you consent to the study and wish to continue?","yes","undefined","undefined","undefined","2024-08-21T23:21:23.154Z","2024-08-21T23:21:29.461Z","6307","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Training 1","3","1","completed","100.00","undefined","Please answer the following questions:","What is the largest set?","Action","Action","undefined","undefined","2024-08-21T23:28:15.556Z","2024-08-21T23:28:56.140Z","40584","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Training 1","3","2","completed","100.00","undefined","Please answer the following questions:","What is the largest intersection?","Empty Intersection (no sets)","Empty Intersection (no sets)","undefined","undefined","2024-08-21T23:28:15.556Z","2024-08-21T23:28:56.140Z","40584","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Training 1","3","3","completed","100.00","undefined","Please answer the following questions:","How many sets make up the largest intersection?","It is the empty intersection (no sets)","It is the empty intersection (no sets)","undefined","undefined","2024-08-21T23:28:15.556Z","2024-08-21T23:28:56.140Z","40584","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Training 2","4","1","completed","100.00","undefined","Please answer the following questions:","What is the largest set?","Adventure","Adventure","undefined","undefined","2024-08-21T23:30:48.579Z","2024-08-21T23:31:01.620Z","13041","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Training 2","4","2","completed","100.00","undefined","Please answer the following questions:","What is the largest intersection?","Adventure","Adventure","undefined","undefined","2024-08-21T23:30:48.579Z","2024-08-21T23:31:01.620Z","13041","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Training 2","4","3","completed","100.00","undefined","Please answer the following questions:","How many sets make up the largest intersection?","It is only of a single set","It is only of a single set","undefined","undefined","2024-08-21T23:30:48.579Z","2024-08-21T23:31:01.620Z","13041","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Training 3","5","1","completed","100.00","undefined","Please answer the following questions:","What is the largest set?","Drama","Drama","undefined","undefined","2024-08-21T23:31:01.637Z","2024-08-21T23:32:22.749Z","81112","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Training 3","5","2","completed","100.00","undefined","Please answer the following questions:","What is the largest intersection?","Drama","Drama","undefined","undefined","2024-08-21T23:31:01.637Z","2024-08-21T23:32:22.749Z","81112","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Training 3","5","3","completed","100.00","undefined","Please answer the following questions:","How many sets make up the largest intersection?","It is only of a single set","It is only of a single set","undefined","undefined","2024-08-21T23:31:01.637Z","2024-08-21T23:32:22.749Z","81112","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Covid-Both-Q1","7","voq1","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","How many sets are there?","6","6","0","100","2024-08-21T23:32:24.739Z","2024-08-21T23:36:43.286Z","258547","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Covid-Both-Q1","7","voq2","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","What is the largest set?","Fatigue","Fatigue","undefined","undefined","2024-08-21T23:32:24.739Z","2024-08-21T23:36:43.286Z","258547","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Covid-Both-Q1","7","voq3","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","What is the largest intersection?","Anosmia,Fatigue","Anosmia,Fatigue","undefined","undefined","2024-08-21T23:32:24.739Z","2024-08-21T23:36:43.286Z","258547","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Covid-Both-Q1","7","voq4","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","How large is the largest intersection?","281","281","0","1000000000","2024-08-21T23:32:24.739Z","2024-08-21T23:36:43.286Z","258547","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Covid-Both-Q1","7","voq5","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","How many sets make up the largest intersection?","It is the intersection of many sets","It is the intersection of 2-3 sets","undefined","undefined","2024-08-21T23:32:24.739Z","2024-08-21T23:36:43.286Z","258547","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Covid-Both-Q1","7","voq6","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","How similar are the set sizes?","Diverging a lot","Diverging a lot","undefined","undefined","2024-08-21T23:32:24.739Z","2024-08-21T23:36:43.286Z","258547","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Covid-Both-Q1","7","voq7","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","Is the largest set present in the largest intersection?","Yes","Yes","undefined","undefined","2024-08-21T23:32:24.739Z","2024-08-21T23:36:43.286Z","258547","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Covid-Both-Q1","7","voq8","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","Is the all-set intersection (intersection having all the sets) present? ","Yes","Yes","undefined","undefined","2024-08-21T23:32:24.739Z","2024-08-21T23:36:43.286Z","258547","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Covid-Both-Q2","8","voq1","completed","100.00","Content: Text and Visual","Rate the content:","How confident are you in your answers?","3","undefined","undefined","undefined","2024-08-21T23:36:43.312Z","2024-08-21T23:36:55.422Z","12110","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Covid-Both-Q2","8","voq2","completed","100.00","Content: Text and Visual","Rate the content:","How well did you understand the information presented?","3","undefined","undefined","undefined","2024-08-21T23:36:43.312Z","2024-08-21T23:36:55.422Z","12110","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Covid-Both-Q2","8","voq3","completed","100.00","Content: Text and Visual","Rate the content:","How effective was the content at conveying information?","4","undefined","undefined","undefined","2024-08-21T23:36:43.312Z","2024-08-21T23:36:55.422Z","12110","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Covid-Both-Q3","9","voq1","completed","100.00","Content: Text and Visual","Please answer the following question about the content:","What are your insights and take-aways from the plot and the description for this data?","That the leading symptoms of Covid symptoms are Ansomia and Fatigue.","undefined","undefined","undefined","2024-08-21T23:36:55.434Z","2024-08-21T23:38:06.600Z","71166","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Tennis-Text-Q1","10","voq1","completed","100.00","Content: Text Only","Please answer the following question about the text:","How many sets are shown in the description?","4","4","0","100","2024-08-21T23:38:06.635Z","2024-08-21T23:42:22.044Z","255409","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Tennis-Text-Q1","10","voq2","completed","100.00","Content: Text Only","Please answer the following question about the text:","What is the largest set?","Australian","Australian","undefined","undefined","2024-08-21T23:38:06.635Z","2024-08-21T23:42:22.044Z","255409","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Tennis-Text-Q1","10","voq3","completed","100.00","Content: Text Only","Please answer the following question about the text:","What is the largest intersection?","French Open","French Open","undefined","undefined","2024-08-21T23:38:06.635Z","2024-08-21T23:42:22.044Z","255409","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Tennis-Text-Q1","10","voq4","completed","100.00","Content: Text Only","Please answer the following question about the text:","How large is the largest intersection?","23","23","0","1000000000","2024-08-21T23:38:06.635Z","2024-08-21T23:42:22.044Z","255409","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Tennis-Text-Q1","10","voq5","completed","100.00","Content: Text Only","Please answer the following question about the text:","How many sets make up the largest intersection?","It is the intersection of many sets","It is only of a single set","undefined","undefined","2024-08-21T23:38:06.635Z","2024-08-21T23:42:22.044Z","255409","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Tennis-Text-Q1","10","voq6","completed","100.00","Content: Text Only","Please answer the following question about the text:","How similar are the set sizes?","Roughly equal","Roughly equal","undefined","undefined","2024-08-21T23:38:06.635Z","2024-08-21T23:42:22.044Z","255409","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Tennis-Text-Q1","10","voq7","completed","100.00","Content: Text Only","Please answer the following question about the text:","Is the largest set present in the largest intersection?","Yes","No","undefined","undefined","2024-08-21T23:38:06.635Z","2024-08-21T23:42:22.044Z","255409","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Tennis-Text-Q1","10","voq8","completed","100.00","Content: Text Only","Please answer the following question about the text:","Is the all-set intersection (intersection having all the sets) present? ","No","Yes","undefined","undefined","2024-08-21T23:38:06.635Z","2024-08-21T23:42:22.044Z","255409","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Tennis-Text-Q2","11","voq1","completed","100.00","Content: Text Only","Rate the content:","How confident are you in your answers?","3","undefined","undefined","undefined","2024-08-21T23:42:22.071Z","2024-08-21T23:42:29.767Z","7696","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Tennis-Text-Q2","11","voq2","completed","100.00","Content: Text Only","Rate the content:","How well did you understand the information presented?","3","undefined","undefined","undefined","2024-08-21T23:42:22.071Z","2024-08-21T23:42:29.767Z","7696","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Tennis-Text-Q2","11","voq3","completed","100.00","Content: Text Only","Rate the content:","How effective was the description of the data at conveying information?","5","undefined","undefined","undefined","2024-08-21T23:42:22.071Z","2024-08-21T23:42:29.767Z","7696","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Tennis-Text-Q3","12","voq1","completed","100.00","Content: Text Only","Please answer the following question about the text:","What are your insights and take-aways from the description of this data?","There information is there and understandable but i prefer visual aid.","undefined","undefined","undefined","2024-08-21T23:42:29.782Z","2024-08-21T23:43:02.117Z","32335","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Organizations-Vis-Q1","13","voq1","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","How many sets are shown in the upset plot?","8","8","0","100","2024-08-21T23:43:02.155Z","2024-08-21T23:45:03.619Z","121464","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Organizations-Vis-Q1","13","voq2","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","What is the largest set?","UPU","UPU","undefined","undefined","2024-08-21T23:43:02.155Z","2024-08-21T23:45:03.619Z","121464","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Organizations-Vis-Q1","13","voq3","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","What is the largest intersection?","CICA","Interpol,UN,UNESCO,UPU,WHO","undefined","undefined","2024-08-21T23:43:02.155Z","2024-08-21T23:45:03.619Z","121464","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Organizations-Vis-Q1","13","voq4","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","How large is the largest intersection?","117","117","0","1000000000","2024-08-21T23:43:02.155Z","2024-08-21T23:45:03.619Z","121464","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Organizations-Vis-Q1","13","voq5","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","How many sets make up the largest intersection?","It is the intersection of many sets","It is the intersection of many sets","undefined","undefined","2024-08-21T23:43:02.155Z","2024-08-21T23:45:03.619Z","121464","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Organizations-Vis-Q1","13","voq6","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","How similar are the set sizes?","Diverging a bit","Diverging a lot","undefined","undefined","2024-08-21T23:43:02.155Z","2024-08-21T23:45:03.619Z","121464","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Organizations-Vis-Q1","13","voq7","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","Is the largest set present in the largest intersection?","Yes","Yes","undefined","undefined","2024-08-21T23:43:02.155Z","2024-08-21T23:45:03.619Z","121464","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Organizations-Vis-Q1","13","voq8","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","Is the all-set intersection (intersection having all the sets) present? ","No","No","undefined","undefined","2024-08-21T23:43:02.155Z","2024-08-21T23:45:03.619Z","121464","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Organizations-Vis-Q2","14","voq1","completed","100.00","Content: Visualization Only","Rate the content:","How confident are you in your answers?","2","undefined","undefined","undefined","2024-08-21T23:45:03.647Z","2024-08-21T23:45:13.244Z","9597","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Organizations-Vis-Q2","14","voq2","completed","100.00","Content: Visualization Only","Rate the content:","How well did you understand the information presented?","2","undefined","undefined","undefined","2024-08-21T23:45:03.647Z","2024-08-21T23:45:13.244Z","9597","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Organizations-Vis-Q2","14","voq3","completed","100.00","Content: Visualization Only","Rate the content:","How effective was the plot at conveying information?","5","undefined","undefined","undefined","2024-08-21T23:45:03.647Z","2024-08-21T23:45:13.244Z","9597","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Organizations-Vis-Q3","15","voq1","completed","100.00","Content: Visualization Only","Please answer the following question about the chart:","What are your insights and take-aways from this plot for this data?","The visuals alone made it more difficult i prefer the combination of visual and written explanations.","undefined","undefined","undefined","2024-08-21T23:45:13.258Z","2024-08-21T23:45:47.710Z","34452","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Post Study Survey","16","q1","completed","100.00","undefined","undefined","Which presentation modality did you find most effective?","Text and Visualization Combined","undefined","undefined","undefined","2024-08-21T23:45:47.805Z","2024-08-21T23:46:49.680Z","61875","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Post Study Survey","16","q2","completed","100.00","undefined","undefined","Which condition did you find the least effective?","Just Visualization","undefined","undefined","undefined","2024-08-21T23:45:47.805Z","2024-08-21T23:46:49.680Z","61875","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Post Study Survey","16","q3","completed","100.00","undefined","undefined","If you were to receive information in the future, which format would you prefer?","Text and Visualization Combined","undefined","undefined","undefined","2024-08-21T23:45:47.805Z","2024-08-21T23:46:49.680Z","61875","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"5ece9e3b3a19db0cf5af6692","Post Study Survey","16","q4","completed","100.00","undefined","undefined","Did you find UpSet plots easy to read?","4","undefined","undefined","undefined","2024-08-21T23:45:47.805Z","2024-08-21T23:46:49.680Z","61875","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
