participantId,trialId,trialOrder,responseId,status,percentComplete,description,instruction,responsePrompt,answer,correctAnswer,responseMin,responseMax,startTime,endTime,duration,configHash
"60c14a3e834adb62102cffa0","Organizations-Text-Q1","10","voq7","completed","100.00","Content: Text Only","Please answer the following question about the text:","Is the largest set present in the largest intersection?","1","Yes","undefined","undefined","2024-08-06T21:08:51.703Z","2024-08-06T21:09:13.808Z","22105","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"60c14a3e834adb62102cffa0","Organizations-Text-Q1","10","voq8","completed","100.00","Content: Text Only","Please answer the following question about the text:","Is the all-set intersection (intersection having all the sets) present? ","2","No","undefined","undefined","2024-08-06T21:08:51.703Z","2024-08-06T21:09:13.808Z","22105","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"60c14a3e834adb62102cffa0","Organizations-Text-Q2","11","voq1","completed","100.00","Content: Text Only","Rate the content:","How confident are you in your answers?","3","undefined","undefined","undefined","2024-08-06T21:09:13.900Z","2024-08-06T21:09:22.719Z","8819","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"60c14a3e834adb62102cffa0","Organizations-Text-Q2","11","voq2","completed","100.00","Content: Text Only","Rate the content:","How well did you understand the information presented?","2","undefined","undefined","undefined","2024-08-06T21:09:13.900Z","2024-08-06T21:09:22.719Z","8819","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"60c14a3e834adb62102cffa0","Organizations-Text-Q2","11","voq3","completed","100.00","Content: Text Only","Rate the content:","How effective was the description of the data at conveying information?","3","undefined","undefined","undefined","2024-08-06T21:09:13.900Z","2024-08-06T21:09:22.719Z","8819","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"60c14a3e834adb62102cffa0","Organizations-Text-Q3","12","voq1","completed","100.00","Content: Text Only","Please answer the following question about the text:","What are your insights and take-aways from the description of this data?","plot is sorted in decending order","undefined","undefined","undefined","2024-08-06T21:09:22.754Z","2024-08-06T21:09:37.571Z","14817","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"60c14a3e834adb62102cffa0","Tennis-Vis-Q1","13","voq1","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","How many sets are shown in the upset plot?","1","4","0","100","2024-08-06T21:09:37.664Z","2024-08-06T21:09:55.920Z","18256","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"60c14a3e834adb62102cffa0","Tennis-Vis-Q1","13","voq2","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","What is the largest set?","French Open","Australian","undefined","undefined","2024-08-06T21:09:37.664Z","2024-08-06T21:09:55.920Z","18256","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"60c14a3e834adb62102cffa0","Tennis-Vis-Q1","13","voq3","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","What is the largest intersection?","French Open","French Open","undefined","undefined","2024-08-06T21:09:37.664Z","2024-08-06T21:09:55.920Z","18256","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"60c14a3e834adb62102cffa0","Tennis-Vis-Q1","13","voq4","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","How large is the largest intersection?","2","23","0","1000000000","2024-08-06T21:09:37.664Z","2024-08-06T21:09:55.920Z","18256","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"60c14a3e834adb62102cffa0","Tennis-Vis-Q1","13","voq5","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","How many sets make up the largest intersection?","Independent set","It is only of a single set","undefined","undefined","2024-08-06T21:09:37.664Z","2024-08-06T21:09:55.920Z","18256","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"60c14a3e834adb62102cffa0","Tennis-Vis-Q1","13","voq6","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","How similar are the set sizes?","Diverging a bit","Roughly equal (all the set sizes look similar)","undefined","undefined","2024-08-06T21:09:37.664Z","2024-08-06T21:09:55.920Z","18256","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"60c14a3e834adb62102cffa0","Tennis-Vis-Q1","13","voq7","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","Is the largest set present in the largest intersection?","2","No","undefined","undefined","2024-08-06T21:09:37.664Z","2024-08-06T21:09:55.920Z","18256","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"60c14a3e834adb62102cffa0","Tennis-Vis-Q1","13","voq8","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","Is the all-set intersection (intersection having all the sets) present? ","2","Yes","undefined","undefined","2024-08-06T21:09:37.664Z","2024-08-06T21:09:55.920Z","18256","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"60c14a3e834adb62102cffa0","Tennis-Vis-Q2","14","voq1","completed","100.00","Content: Visualization Only","Rate the content:","How confident are you in your answers?","2","undefined","undefined","undefined","2024-08-06T21:09:56.001Z","2024-08-06T21:10:00.643Z","4642","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"60c14a3e834adb62102cffa0","Tennis-Vis-Q2","14","voq2","completed","100.00","Content: Visualization Only","Rate the content:","How well did you understand the information presented?","3","undefined","undefined","undefined","2024-08-06T21:09:56.001Z","2024-08-06T21:10:00.643Z","4642","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"60c14a3e834adb62102cffa0","Tennis-Vis-Q2","14","voq3","completed","100.00","Content: Visualization Only","Rate the content:","How effective was the plot at conveying information?","4","undefined","undefined","undefined","2024-08-06T21:09:56.001Z","2024-08-06T21:10:00.643Z","4642","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"60c14a3e834adb62102cffa0","Tennis-Vis-Q3","15","voq1","completed","100.00","Content: Visualization Only","Please answer the following question about the chart:","What are your insights and take-aways from this plot for this data?","chart shows outcome","undefined","undefined","undefined","2024-08-06T21:10:00.689Z","2024-08-06T21:10:32.005Z","31316","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"60c14a3e834adb62102cffa0","Post Study Survey","16","q1","completed","100.00","undefined","undefined","Which presentation modality did you find most effective?","Just Visualization","undefined","undefined","undefined","2024-08-06T21:10:32.370Z","2024-08-06T21:11:05.713Z","33343","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"60c14a3e834adb62102cffa0","Post Study Survey","16","q2","completed","100.00","undefined","undefined","Which condition did you find the least effective?","Just Text Description","undefined","undefined","undefined","2024-08-06T21:10:32.370Z","2024-08-06T21:11:05.713Z","33343","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"60c14a3e834adb62102cffa0","Post Study Survey","16","q3","completed","100.00","undefined","undefined","If you were to receive information in the future, which format would you prefer?","Just Visualization","undefined","undefined","undefined","2024-08-06T21:10:32.370Z","2024-08-06T21:11:05.713Z","33343","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"60c14a3e834adb62102cffa0","Post Study Survey","16","q4","completed","100.00","undefined","undefined","Did you find UpSet plots easy to read?","2","undefined","undefined","undefined","2024-08-06T21:10:32.370Z","2024-08-06T21:11:05.713Z","33343","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"60c14a3e834adb62102cffa0","Post Study Survey","16","q5","completed","100.00","undefined","undefined","Did you find the text descriptions easy to read?","4","undefined","undefined","undefined","2024-08-06T21:10:32.370Z","2024-08-06T21:11:05.713Z","33343","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"60c14a3e834adb62102cffa0","Post Study Survey","16","q6","completed","100.00","undefined","undefined","Did you find the text description too short or too long?","2","undefined","undefined","undefined","2024-08-06T21:10:32.370Z","2024-08-06T21:11:05.713Z","33343","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"60c14a3e834adb62102cffa0","Post Study Survey","16","q7","completed","100.00","undefined","undefined","Please comment on the text descriptions. Did you miss anything in the text description? If yes, do you have suggestions for what should be included?","No","undefined","undefined","undefined","2024-08-06T21:10:32.370Z","2024-08-06T21:11:05.713Z","33343","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"60c14a3e834adb62102cffa0","Post Study Survey","16","q8","completed","100.00","undefined","undefined","How experienced are you with Data Visualization?","3","undefined","undefined","undefined","2024-08-06T21:10:32.370Z","2024-08-06T21:11:05.713Z","33343","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"60c14a3e834adb62102cffa0","Post Study Survey","16","q9","completed","100.00","undefined","undefined","Do you have any other comments?","No","undefined","undefined","undefined","2024-08-06T21:10:32.370Z","2024-08-06T21:11:05.713Z","33343","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Consent","1","id","completed","100.00","undefined","undefined","Please enter your Prolific ID","6566f3b23b2b8bb220f9092b","undefined","undefined","undefined","2024-08-06T21:09:47.963Z","2024-08-06T21:10:20.723Z","32760","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Consent","1","consent","completed","100.00","undefined","undefined","Do you consent to the study and wish to continue?","yes","undefined","undefined","undefined","2024-08-06T21:09:47.963Z","2024-08-06T21:10:20.723Z","32760","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Training 1","3","1","completed","100.00","undefined","Please answer the following questions:","What is the largest set?","Action","Action","undefined","undefined","2024-08-06T21:12:32.341Z","2024-08-06T21:18:14.782Z","342441","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Training 1","3","2","completed","100.00","undefined","Please answer the following questions:","What is the largest intersection?","Empty Intersection","Empty Intersection (no sets)","undefined","undefined","2024-08-06T21:12:32.341Z","2024-08-06T21:18:14.782Z","342441","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Training 1","3","3","completed","100.00","undefined","Please answer the following questions:","How many sets make up the largest intersection?","No set","It is the empty intersection (no sets)","undefined","undefined","2024-08-06T21:12:32.341Z","2024-08-06T21:18:14.782Z","342441","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Training 2","4","1","completed","100.00","undefined","Please answer the following questions:","What is the largest set?","Adventure","Adventure","undefined","undefined","2024-08-06T21:18:14.811Z","2024-08-06T21:20:12.669Z","117858","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Training 2","4","2","completed","100.00","undefined","Please answer the following questions:","What is the largest intersection?","Adventure","Adventure","undefined","undefined","2024-08-06T21:18:14.811Z","2024-08-06T21:20:12.669Z","117858","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Training 2","4","3","completed","100.00","undefined","Please answer the following questions:","How many sets make up the largest intersection?","Independent set","It is only of a single set.","undefined","undefined","2024-08-06T21:18:14.811Z","2024-08-06T21:20:12.669Z","117858","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Training 3","5","1","completed","100.00","undefined","Please answer the following questions:","What is the largest set?","Drama","Drama","undefined","undefined","2024-08-06T21:20:12.688Z","2024-08-06T21:20:47.138Z","34450","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Training 3","5","2","completed","100.00","undefined","Please answer the following questions:","What is the largest intersection?","Drama","Drama","undefined","undefined","2024-08-06T21:20:12.688Z","2024-08-06T21:20:47.138Z","34450","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Training 3","5","3","completed","100.00","undefined","Please answer the following questions:","How many sets make up the largest intersection?","Independent set","It is only of a single set.","undefined","undefined","2024-08-06T21:20:12.688Z","2024-08-06T21:20:47.138Z","34450","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Covid-Both-Q1","7","voq1","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","How many sets are there?","6","6","0","100","2024-08-06T21:20:49.646Z","2024-08-06T21:22:53.086Z","123440","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Covid-Both-Q1","7","voq2","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","What is the largest set?","Fatigue","Fatigue","undefined","undefined","2024-08-06T21:20:49.646Z","2024-08-06T21:22:53.086Z","123440","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Covid-Both-Q1","7","voq3","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","What is the largest intersection?","Anosmia,Fatigue","Anosmia, Fatigue","undefined","undefined","2024-08-06T21:20:49.646Z","2024-08-06T21:22:53.086Z","123440","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Covid-Both-Q1","7","voq4","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","How large is the largest intersection?","281","281","0","1000000000","2024-08-06T21:20:49.646Z","2024-08-06T21:22:53.086Z","123440","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Covid-Both-Q1","7","voq5","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","How many sets make up the largest intersection?","Low set","It is the intersection of 2-3 sets","undefined","undefined","2024-08-06T21:20:49.646Z","2024-08-06T21:22:53.086Z","123440","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Covid-Both-Q1","7","voq6","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","How similar are the set sizes?","Diverging a lot","Diverging a lot (the sizes of the largest set and the smallest set differ largely)","undefined","undefined","2024-08-06T21:20:49.646Z","2024-08-06T21:22:53.086Z","123440","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Covid-Both-Q1","7","voq7","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","Is the largest set present in the largest intersection?","1","Yes","undefined","undefined","2024-08-06T21:20:49.646Z","2024-08-06T21:22:53.086Z","123440","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Covid-Both-Q1","7","voq8","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","Is the all-set intersection (intersection having all the sets) present? ","1","Yes","undefined","undefined","2024-08-06T21:20:49.646Z","2024-08-06T21:22:53.086Z","123440","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Covid-Both-Q2","8","voq1","completed","100.00","Content: Text and Visual","Rate the content:","How confident are you in your answers?","3","undefined","undefined","undefined","2024-08-06T21:22:53.110Z","2024-08-06T21:23:14.186Z","21076","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Covid-Both-Q2","8","voq2","completed","100.00","Content: Text and Visual","Rate the content:","How well did you understand the information presented?","3","undefined","undefined","undefined","2024-08-06T21:22:53.110Z","2024-08-06T21:23:14.186Z","21076","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Covid-Both-Q2","8","voq3","completed","100.00","Content: Text and Visual","Rate the content:","How effective was the content at conveying information?","4","undefined","undefined","undefined","2024-08-06T21:22:53.110Z","2024-08-06T21:23:14.186Z","21076","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Covid-Both-Q3","9","voq1","completed","100.00","Content: Text and Visual","Please answer the following question about the content:","What are your insights and take-aways from the plot and the description for this data?","Fatigue was the most common Covid symptom.","undefined","undefined","undefined","2024-08-06T21:23:14.197Z","2024-08-06T21:24:53.935Z","99738","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Organizations-Vis-Q1","10","voq1","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","How many sets are shown in the upset plot?","8","8","0","100","2024-08-06T21:24:53.963Z","2024-08-06T21:27:27.096Z","153133","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Organizations-Vis-Q1","10","voq2","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","What is the largest set?","UPU","UPU","undefined","undefined","2024-08-06T21:24:53.963Z","2024-08-06T21:27:27.096Z","153133","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Organizations-Vis-Q1","10","voq3","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","What is the largest intersection?","Interpol,WHO,UPU,UNESCO,UN","Interpol, UN, UNESCO, UPU, WHO","undefined","undefined","2024-08-06T21:24:53.963Z","2024-08-06T21:27:27.096Z","153133","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Organizations-Vis-Q1","10","voq4","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","How large is the largest intersection?","117","117","0","1000000000","2024-08-06T21:24:53.963Z","2024-08-06T21:27:27.096Z","153133","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Organizations-Vis-Q1","10","voq5","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","How many sets make up the largest intersection?","Medium / High order set","It is the intersection of many sets","undefined","undefined","2024-08-06T21:24:53.963Z","2024-08-06T21:27:27.096Z","153133","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Organizations-Vis-Q1","10","voq6","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","How similar are the set sizes?","Diverging a lot","Diverging a lot (the sizes of the largest set and the smallest set differ largely)","undefined","undefined","2024-08-06T21:24:53.963Z","2024-08-06T21:27:27.096Z","153133","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Organizations-Vis-Q1","10","voq7","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","Is the largest set present in the largest intersection?","1","Yes","undefined","undefined","2024-08-06T21:24:53.963Z","2024-08-06T21:27:27.096Z","153133","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Organizations-Vis-Q1","10","voq8","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","Is the all-set intersection (intersection having all the sets) present? ","2","No","undefined","undefined","2024-08-06T21:24:53.963Z","2024-08-06T21:27:27.096Z","153133","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Organizations-Vis-Q2","11","voq1","completed","100.00","Content: Visualization Only","Rate the content:","How confident are you in your answers?","4","undefined","undefined","undefined","2024-08-06T21:27:27.116Z","2024-08-06T21:27:36.411Z","9295","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Organizations-Vis-Q2","11","voq2","completed","100.00","Content: Visualization Only","Rate the content:","How well did you understand the information presented?","3","undefined","undefined","undefined","2024-08-06T21:27:27.116Z","2024-08-06T21:27:36.411Z","9295","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Organizations-Vis-Q2","11","voq3","completed","100.00","Content: Visualization Only","Rate the content:","How effective was the plot at conveying information?","3","undefined","undefined","undefined","2024-08-06T21:27:27.116Z","2024-08-06T21:27:36.411Z","9295","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Organizations-Vis-Q3","12","voq1","completed","100.00","Content: Visualization Only","Please answer the following question about the chart:","What are your insights and take-aways from this plot for this data?","The majority of countries are members of multiple organisations ","undefined","undefined","undefined","2024-08-06T21:27:36.420Z","2024-08-06T21:28:31.917Z","55497","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Tennis-Text-Q1","13","voq1","completed","100.00","Content: Text Only","Please answer the following question about the text:","How many sets are shown in the description?","4","4","0","100","2024-08-06T21:28:31.941Z","2024-08-06T21:31:04.703Z","152762","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Tennis-Text-Q1","13","voq2","completed","100.00","Content: Text Only","Please answer the following question about the text:","What is the largest set?","Australian","Australian","undefined","undefined","2024-08-06T21:28:31.941Z","2024-08-06T21:31:04.703Z","152762","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Tennis-Text-Q1","13","voq3","completed","100.00","Content: Text Only","Please answer the following question about the text:","What is the largest intersection?","French Open","French Open","undefined","undefined","2024-08-06T21:28:31.941Z","2024-08-06T21:31:04.703Z","152762","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Tennis-Text-Q1","13","voq4","completed","100.00","Content: Text Only","Please answer the following question about the text:","How large is the largest intersection?","23","23","0","1000000000","2024-08-06T21:28:31.941Z","2024-08-06T21:31:04.703Z","152762","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Tennis-Text-Q1","13","voq5","completed","100.00","Content: Text Only","Please answer the following question about the text:","How many sets make up the largest intersection?","Independent set","It is only of a single set","undefined","undefined","2024-08-06T21:28:31.941Z","2024-08-06T21:31:04.703Z","152762","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Tennis-Text-Q1","13","voq6","completed","100.00","Content: Text Only","Please answer the following question about the text:","How similar are the set sizes?","Identical","Roughly equal (all the set sizes look similar)","undefined","undefined","2024-08-06T21:28:31.941Z","2024-08-06T21:31:04.703Z","152762","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Tennis-Text-Q1","13","voq7","completed","100.00","Content: Text Only","Please answer the following question about the text:","Is the largest set present in the largest intersection?","2","No","undefined","undefined","2024-08-06T21:28:31.941Z","2024-08-06T21:31:04.703Z","152762","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Tennis-Text-Q1","13","voq8","completed","100.00","Content: Text Only","Please answer the following question about the text:","Is the all-set intersection (intersection having all the sets) present? ","1","Yes","undefined","undefined","2024-08-06T21:28:31.941Z","2024-08-06T21:31:04.703Z","152762","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Tennis-Text-Q2","14","voq1","completed","100.00","Content: Text Only","Rate the content:","How confident are you in your answers?","3","undefined","undefined","undefined","2024-08-06T21:31:12.173Z","2024-08-06T21:31:25.637Z","13464","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Tennis-Text-Q2","14","voq2","completed","100.00","Content: Text Only","Rate the content:","How well did you understand the information presented?","4","undefined","undefined","undefined","2024-08-06T21:31:12.173Z","2024-08-06T21:31:25.637Z","13464","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Tennis-Text-Q2","14","voq3","completed","100.00","Content: Text Only","Rate the content:","How effective was the description of the data at conveying information?","4","undefined","undefined","undefined","2024-08-06T21:31:12.173Z","2024-08-06T21:31:25.637Z","13464","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Tennis-Text-Q3","15","voq1","completed","100.00","Content: Text Only","Please answer the following question about the text:","What are your insights and take-aways from the description of this data?","Very few people, people have won all four of the grand slams. Most individuals have won the Australia","undefined","undefined","undefined","2024-08-06T21:31:25.651Z","2024-08-06T21:32:21.218Z","55567","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Post Study Survey","16","q1","completed","100.00","undefined","undefined","Which presentation modality did you find most effective?","Text and Visualization Combined","undefined","undefined","undefined","2024-08-06T21:32:21.286Z","2024-08-06T21:33:46.561Z","85275","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Post Study Survey","16","q2","completed","100.00","undefined","undefined","Which condition did you find the least effective?","Just Visualization","undefined","undefined","undefined","2024-08-06T21:32:21.286Z","2024-08-06T21:33:46.561Z","85275","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Post Study Survey","16","q3","completed","100.00","undefined","undefined","If you were to receive information in the future, which format would you prefer?","Text and Visualization Combined","undefined","undefined","undefined","2024-08-06T21:32:21.286Z","2024-08-06T21:33:46.561Z","85275","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Post Study Survey","16","q4","completed","100.00","undefined","undefined","Did you find UpSet plots easy to read?","3","undefined","undefined","undefined","2024-08-06T21:32:21.286Z","2024-08-06T21:33:46.561Z","85275","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Post Study Survey","16","q5","completed","100.00","undefined","undefined","Did you find the text descriptions easy to read?","4","undefined","undefined","undefined","2024-08-06T21:32:21.286Z","2024-08-06T21:33:46.561Z","85275","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
"6566f3b23b2b8bb220f9092b","Post Study Survey","16","q6","completed","100.00","undefined","undefined","Did you find the text description too short or too long?","3","undefined","undefined","undefined","2024-08-06T21:32:21.286Z","2024-08-06T21:33:46.561Z","85275","1e2bc97f7498c120718829c1aad8002f81a02cd2888a556b8b45d7c565f9c17e"
